transaction_id,timestamp,minute_offset,payment_method,bank,region,merchant_id,amount,success,failure_reason
TXN0003897,2026-08-30 06:38:33+00:00,71,WALLET,HDFC,West,M001,2605.51,1,NONE
TXN0006688,2026-08-30 06:38:34+00:00,71,CARD,ICICI,South,M003,1626.8,1,NONE
TXN0002692,2026-08-30 06:38:35+00:00,71,UPI,SBI,North,M001,2373.71,1,NONE
TXN0005578,2026-08-30 06:38:36+00:00,71,UPI,ICICI,North,M005,1417.35,1,NONE
TXN0003168,2026-08-30 06:38:36+00:00,71,CARD,AXIS,West,M004,773.57,1,NONE
TXN0000679,2026-08-30 06:38:36+00:00,71,CARD,SBI,East,M002,4552.15,1,NONE
TXN0000109,2026-08-30 06:38:36+00:00,71,UPI,SBI,West,M003,457.16,1,NONE
TXN0000617,2026-08-30 06:38:38+00:00,71,UPI,AXIS,West,M006,1603.94,1,NONE
TXN0001416,2026-08-30 06:38:38+00:00,71,CARD,SBI,West,M006,681.03,1,NONE
TXN0000380,2026-08-30 06:38:39+00:00,71,CARD,HDFC,West,M006,2400.39,1,NONE
TXN0000217,2026-08-30 06:38:39+00:00,71,CARD,KOTAK,East,M002,785.84,1,NONE
TXN0006496,2026-08-30 06:38:41+00:00,71,UPI,KOTAK,West,M005,1245.23,1,NONE
TXN0001019,2026-08-30 06:38:41+00:00,71,CARD,HDFC,South,M005,886.88,1,NONE
TXN0001517,2026-08-30 06:38:42+00:00,71,CARD,ICICI,East,M004,1020.67,1,NONE
TXN0007120,2026-08-30 06:38:43+00:00,71,NETBANKING,HDFC,North,M004,785.8,1,NONE
TXN0001250,2026-08-30 06:38:48+00:00,71,UPI,KOTAK,East,M004,3285.26,1,NONE
TXN0001408,2026-08-30 06:38:49+00:00,71,UPI,SBI,North,M006,1059.34,1,NONE
TXN0005245,2026-08-30 06:38:51+00:00,71,WALLET,AXIS,Central,M006,1100.5,1,NONE
TXN0001951,2026-08-30 06:38:52+00:00,71,CARD,SBI,South,M001,1305.2,1,NONE
TXN0005847,2026-08-30 06:38:53+00:00,71,UPI,AXIS,West,M001,2033.09,1,NONE
TXN0005186,2026-08-30 06:38:54+00:00,71,UPI,HDFC,South,M001,1058.02,1,NONE
TXN0004859,2026-08-30 06:38:55+00:00,71,CARD,AXIS,North,M003,3883.2,1,NONE
TXN0001169,2026-08-30 06:38:56+00:00,71,UPI,KOTAK,Central,M003,1492.58,1,NONE
TXN0003979,2026-08-30 06:39:01+00:00,72,UPI,HDFC,West,M004,1903.87,1,NONE
TXN0002471,2026-08-30 06:39:01+00:00,72,CARD,AXIS,West,M004,3157.58,1,NONE
TXN0002885,2026-08-30 06:39:04+00:00,72,UPI,KOTAK,East,M005,1667.08,1,NONE
TXN0005273,2026-08-30 06:39:05+00:00,72,NETBANKING,ICICI,Central,M002,226.6,1,NONE
TXN0002065,2026-08-30 06:39:06+00:00,72,CARD,SBI,West,M006,549.49,1,NONE
TXN0006944,2026-08-30 06:39:06+00:00,72,WALLET,ICICI,Central,M001,3843.43,1,NONE
TXN0002748,2026-08-30 06:39:07+00:00,72,WALLET,SBI,East,M003,1019.57,1,NONE
TXN0000045,2026-08-30 06:39:07+00:00,72,NETBANKING,SBI,Central,M002,2432.97,1,NONE
TXN0002842,2026-08-30 06:39:10+00:00,72,UPI,SBI,North,M004,1447.06,1,NONE
TXN0001261,2026-08-30 06:39:10+00:00,72,UPI,AXIS,South,M002,913.77,1,NONE
TXN0001555,2026-08-30 06:39:13+00:00,72,WALLET,ICICI,East,M006,3552.88,1,NONE
TXN0003151,2026-08-30 06:39:13+00:00,72,WALLET,HDFC,South,M002,2295.9,1,NONE
TXN0005911,2026-08-30 06:39:14+00:00,72,WALLET,HDFC,West,M003,593.76,1,NONE
TXN0006029,2026-08-30 06:39:14+00:00,72,NETBANKING,SBI,West,M006,325.81,1,NONE
TXN0006701,2026-08-30 06:39:17+00:00,72,NETBANKING,HDFC,Central,M004,2244.38,1,NONE
TXN0003300,2026-08-30 06:39:20+00:00,72,CARD,ICICI,Central,M002,329.42,1,NONE
TXN0001331,2026-08-30 06:39:20+00:00,72,NETBANKING,HDFC,West,M002,2188.66,1,NONE
TXN0001291,2026-08-30 06:39:22+00:00,72,NETBANKING,SBI,West,M002,1060.71,1,NONE
TXN0001034,2026-08-30 06:39:22+00:00,72,UPI,AXIS,West,M002,714.77,1,NONE
TXN0001666,2026-08-30 06:39:22+00:00,72,CARD,AXIS,Central,M005,2299.86,1,NONE
TXN0000312,2026-08-30 06:39:24+00:00,72,UPI,HDFC,North,M002,2288.34,1,NONE
TXN0000192,2026-08-30 06:39:25+00:00,72,UPI,AXIS,North,M001,1439.9,1,NONE
TXN0002810,2026-08-30 06:39:30+00:00,72,NETBANKING,SBI,East,M003,1750.43,1,NONE
TXN0005433,2026-08-30 06:39:31+00:00,72,UPI,HDFC,South,M003,442.03,1,NONE
TXN0006383,2026-08-30 06:39:31+00:00,72,WALLET,AXIS,East,M003,254.68,1,NONE
TXN0001030,2026-08-30 06:39:34+00:00,72,UPI,SBI,Central,M004,1732.35,1,NONE
TXN0005714,2026-08-30 06:39:37+00:00,72,NETBANKING,HDFC,South,M005,1284.71,1,NONE
TXN0006891,2026-08-30 06:39:39+00:00,72,UPI,ICICI,West,M002,399.2,1,NONE
TXN0002304,2026-08-30 06:39:41+00:00,72,UPI,ICICI,West,M003,1223.06,1,NONE
TXN0004239,2026-08-30 06:39:43+00:00,72,CARD,KOTAK,West,M001,639.37,1,NONE
TXN0004918,2026-08-30 06:39:44+00:00,72,UPI,ICICI,East,M002,587.25,1,NONE
TXN0005148,2026-08-30 06:39:44+00:00,72,UPI,SBI,West,M002,2399.59,1,NONE
TXN0003960,2026-08-30 06:39:45+00:00,72,WALLET,SBI,South,M002,7767.81,1,NONE
TXN0003659,2026-08-30 06:39:45+00:00,72,UPI,AXIS,South,M005,645.69,1,NONE
TXN0006699,2026-08-30 06:39:46+00:00,72,CARD,AXIS,East,M006,668.26,0,TIMEOUT
TXN0001809,2026-08-30 06:39:47+00:00,72,UPI,SBI,Central,M004,1947.6,1,NONE
TXN0003136,2026-08-30 06:39:48+00:00,72,WALLET,ICICI,North,M001,1309.28,1,NONE
TXN0002940,2026-08-30 06:39:52+00:00,72,UPI,AXIS,South,M004,208.4,1,NONE
TXN0002525,2026-08-30 06:39:54+00:00,72,UPI,SBI,South,M006,6964.84,1,NONE
TXN0005779,2026-08-30 06:39:57+00:00,72,CARD,HDFC,North,M005,4120.52,1,NONE
TXN0003784,2026-08-30 06:40:07+00:00,73,UPI,ICICI,East,M005,1560.45,1,NONE
TXN0004299,2026-08-30 06:40:07+00:00,73,CARD,ICICI,North,M001,2339.61,1,NONE
TXN0003265,2026-08-30 06:40:11+00:00,73,UPI,AXIS,South,M006,2480.97,1,NONE
TXN0001370,2026-08-30 06:40:13+00:00,73,NETBANKING,AXIS,Central,M003,1285.04,1,NONE
TXN0005987,2026-08-30 06:40:15+00:00,73,UPI,HDFC,Central,M003,1165.86,1,NONE
TXN0000314,2026-08-30 06:40:19+00:00,73,CARD,KOTAK,North,M004,2283.98,1,NONE
TXN0005893,2026-08-30 06:40:21+00:00,73,WALLET,KOTAK,Central,M005,367.48,1,NONE
TXN0001443,2026-08-30 06:40:21+00:00,73,UPI,ICICI,West,M002,2156.58,1,NONE
TXN0006718,2026-08-30 06:40:21+00:00,73,UPI,ICICI,North,M003,1850.57,1,NONE
TXN0001154,2026-08-30 06:40:22+00:00,73,UPI,HDFC,North,M001,1123.64,1,NONE
TXN0003399,2026-08-30 06:40:22+00:00,73,UPI,SBI,South,M005,457.32,1,NONE
TXN0002148,2026-08-30 06:40:25+00:00,73,CARD,KOTAK,East,M003,1673.97,1,NONE
TXN0005589,2026-08-30 06:40:25+00:00,73,CARD,KOTAK,South,M004,1002.04,1,NONE
TXN0005514,2026-08-30 06:40:25+00:00,73,UPI,HDFC,North,M005,876.55,1,NONE
TXN0000774,2026-08-30 06:40:27+00:00,73,UPI,KOTAK,South,M003,1242.03,0,INSUFFICIENT_FUNDS
TXN0006847,2026-08-30 06:40:28+00:00,73,UPI,KOTAK,West,M004,6764.88,1,NONE
TXN0004012,2026-08-30 06:40:32+00:00,73,UPI,ICICI,South,M005,1511.84,1,NONE
TXN0000837,2026-08-30 06:40:32+00:00,73,CARD,SBI,West,M001,1107.08,1,NONE
TXN0003976,2026-08-30 06:40:33+00:00,73,CARD,ICICI,East,M006,2193.82,1,NONE
TXN0004694,2026-08-30 06:40:35+00:00,73,CARD,ICICI,South,M002,2129.18,1,NONE
TXN0005362,2026-08-30 06:40:35+00:00,73,WALLET,AXIS,West,M005,1470.07,1,NONE
TXN0000895,2026-08-30 06:40:36+00:00,73,WALLET,HDFC,South,M001,2348.06,1,NONE
TXN0005488,2026-08-30 06:40:37+00:00,73,UPI,HDFC,West,M001,3203.43,1,NONE
TXN0002041,2026-08-30 06:40:37+00:00,73,CARD,AXIS,West,M001,2347.26,1,NONE
TXN0001158,2026-08-30 06:40:38+00:00,73,CARD,ICICI,East,M003,4456.23,1,NONE
TXN0000177,2026-08-30 06:40:39+00:00,73,UPI,SBI,West,M002,3271.41,1,NONE
TXN0004921,2026-08-30 06:40:40+00:00,73,UPI,SBI,Central,M005,2248.14,1,NONE
TXN0003432,2026-08-30 06:40:40+00:00,73,UPI,AXIS,South,M004,2807.86,1,NONE
TXN0004462,2026-08-30 06:40:44+00:00,73,UPI,SBI,West,M005,1648.23,1,NONE
TXN0000336,2026-08-30 06:40:45+00:00,73,WALLET,ICICI,West,M006,189.53,1,NONE
TXN0003001,2026-08-30 06:40:49+00:00,73,WALLET,SBI,West,M002,1298.45,1,NONE
TXN0000965,2026-08-30 06:40:49+00:00,73,CARD,HDFC,South,M002,5324.3,1,NONE
TXN0003002,2026-08-30 06:40:50+00:00,73,UPI,KOTAK,Central,M003,1159.54,1,NONE
TXN0002356,2026-08-30 06:40:52+00:00,73,CARD,HDFC,North,M004,2630.2,1,NONE
TXN0002446,2026-08-30 06:40:52+00:00,73,UPI,SBI,South,M002,2043.04,1,NONE
TXN0002693,2026-08-30 06:40:53+00:00,73,UPI,AXIS,East,M006,725.93,1,NONE
TXN0005327,2026-08-30 06:40:55+00:00,73,UPI,KOTAK,East,M003,363.78,1,NONE
TXN0006203,2026-08-30 06:40:55+00:00,73,CARD,SBI,East,M005,479.07,1,NONE
TXN0002502,2026-08-30 06:40:56+00:00,73,UPI,SBI,South,M003,2596.09,1,NONE
TXN0002071,2026-08-30 06:40:58+00:00,73,UPI,ICICI,South,M002,5078.47,1,NONE
TXN0003652,2026-08-30 06:41:00+00:00,74,WALLET,ICICI,North,M002,1207.49,0,CUSTOMER_CANCELLED
TXN0006170,2026-08-30 06:41:04+00:00,74,UPI,HDFC,West,M004,279.12,1,NONE
TXN0002286,2026-08-30 06:41:05+00:00,74,UPI,ICICI,East,M005,1773.33,1,NONE
TXN0002322,2026-08-30 06:41:06+00:00,74,WALLET,SBI,North,M004,2043.87,1,NONE
TXN0004243,2026-08-30 06:41:08+00:00,74,CARD,KOTAK,South,M006,1595.86,1,NONE
TXN0000305,2026-08-30 06:41:08+00:00,74,CARD,AXIS,West,M006,1863.55,1,NONE
TXN0002566,2026-08-30 06:41:09+00:00,74,WALLET,HDFC,West,M002,2290.98,1,NONE
TXN0001135,2026-08-30 06:41:09+00:00,74,CARD,AXIS,North,M002,4604.93,1,NONE
TXN0006077,2026-08-30 06:41:09+00:00,74,UPI,ICICI,North,M002,795.45,1,NONE
TXN0003610,2026-08-30 06:41:10+00:00,74,UPI,SBI,South,M003,1050.83,1,NONE
TXN0002118,2026-08-30 06:41:12+00:00,74,NETBANKING,SBI,Central,M006,1357.87,1,NONE
TXN0001542,2026-08-30 06:41:14+00:00,74,CARD,SBI,North,M005,397.69,1,NONE
TXN0003820,2026-08-30 06:41:18+00:00,74,CARD,ICICI,South,M006,2583.2,1,NONE
TXN0003596,2026-08-30 06:41:21+00:00,74,WALLET,HDFC,North,M006,4329.36,1,NONE
TXN0003804,2026-08-30 06:41:22+00:00,74,UPI,ICICI,North,M002,1441.47,1,NONE
TXN0006176,2026-08-30 06:41:23+00:00,74,UPI,ICICI,North,M005,2495.52,1,NONE
TXN0006446,2026-08-30 06:41:23+00:00,74,CARD,SBI,North,M002,7268.71,1,NONE
TXN0002508,2026-08-30 06:41:26+00:00,74,UPI,AXIS,Central,M001,2269.0,1,NONE
TXN0001254,2026-08-30 06:41:27+00:00,74,CARD,AXIS,South,M005,1253.28,1,NONE
TXN0003586,2026-08-30 06:41:28+00:00,74,UPI,HDFC,North,M004,1194.49,1,NONE
TXN0005194,2026-08-30 06:41:33+00:00,74,UPI,KOTAK,North,M006,2978.67,1,NONE
TXN0004469,2026-08-30 06:41:38+00:00,74,CARD,SBI,East,M004,699.3,1,NONE
TXN0000350,2026-08-30 06:41:39+00:00,74,UPI,KOTAK,North,M001,596.99,1,NONE
TXN0006191,2026-08-30 06:41:39+00:00,74,CARD,ICICI,South,M004,3501.37,1,NONE
TXN0001845,2026-08-30 06:41:41+00:00,74,WALLET,HDFC,West,M002,3094.77,1,NONE
TXN0001996,2026-08-30 06:41:41+00:00,74,NETBANKING,SBI,West,M001,1027.17,1,NONE
TXN0004963,2026-08-30 06:41:44+00:00,74,UPI,SBI,West,M006,2091.33,0,BANK_DECLINED
TXN0000621,2026-08-30 06:41:47+00:00,74,UPI,KOTAK,East,M003,1428.49,1,NONE
TXN0006486,2026-08-30 06:41:49+00:00,74,UPI,SBI,West,M004,1438.13,1,NONE
TXN0004180,2026-08-30 06:41:51+00:00,74,NETBANKING,AXIS,Central,M001,588.94,0,BANK_DECLINED
TXN0000404,2026-08-30 06:41:53+00:00,74,UPI,SBI,South,M003,1041.94,1,NONE
TXN0001198,2026-08-30 06:41:54+00:00,74,UPI,SBI,West,M002,2222.13,1,NONE
TXN0005574,2026-08-30 06:41:54+00:00,74,NETBANKING,ICICI,East,M002,1409.76,1,NONE
TXN0005381,2026-08-30 06:41:54+00:00,74,CARD,AXIS,East,M002,2380.65,1,NONE
TXN0005874,2026-08-30 06:41:55+00:00,74,CARD,AXIS,North,M002,2794.62,0,BANK_DECLINED
TXN0004939,2026-08-30 06:41:56+00:00,74,UPI,HDFC,Central,M005,761.58,1,NONE
TXN0003939,2026-08-30 06:41:56+00:00,74,CARD,KOTAK,West,M001,4851.26,1,NONE
TXN0001553,2026-08-30 06:41:57+00:00,74,UPI,SBI,West,M005,3763.56,0,CUSTOMER_CANCELLED
TXN0002832,2026-08-30 06:41:58+00:00,74,UPI,KOTAK,North,M005,626.27,1,NONE
TXN0002262,2026-08-30 06:41:59+00:00,74,CARD,AXIS,South,M002,1864.8,1,NONE
TXN0001518,2026-08-30 06:42:00+00:00,75,NETBANKING,HDFC,West,M006,13284.88,1,NONE
TXN0002849,2026-08-30 06:42:01+00:00,75,UPI,KOTAK,West,M006,884.14,1,NONE
TXN0006157,2026-08-30 06:42:01+00:00,75,UPI,SBI,West,M001,2371.58,1,NONE
TXN0005939,2026-08-30 06:42:01+00:00,75,CARD,AXIS,East,M005,1284.78,0,BANK_DECLINED
TXN0005185,2026-08-30 06:42:02+00:00,75,WALLET,SBI,South,M005,759.16,1,NONE
TXN0000277,2026-08-30 06:42:04+00:00,75,UPI,SBI,South,M001,1909.57,1,NONE
TXN0000092,2026-08-30 06:42:04+00:00,75,UPI,KOTAK,West,M005,2514.72,1,NONE
TXN0004661,2026-08-30 06:42:05+00:00,75,UPI,SBI,Central,M003,911.83,1,NONE
TXN0002506,2026-08-30 06:42:09+00:00,75,UPI,ICICI,East,M003,1083.85,1,NONE
TXN0006371,2026-08-30 06:42:11+00:00,75,CARD,SBI,Central,M002,1073.31,1,NONE
TXN0005983,2026-08-30 06:42:13+00:00,75,UPI,KOTAK,South,M003,1193.26,1,NONE
TXN0001606,2026-08-30 06:42:14+00:00,75,WALLET,SBI,North,M005,3423.47,1,NONE
TXN0007146,2026-08-30 06:42:16+00:00,75,UPI,HDFC,North,M001,1352.13,1,NONE
TXN0003077,2026-08-30 06:42:17+00:00,75,NETBANKING,SBI,South,M004,2224.83,1,NONE
TXN0001522,2026-08-30 06:42:18+00:00,75,UPI,HDFC,East,M002,1817.75,1,NONE
TXN0004593,2026-08-30 06:42:21+00:00,75,UPI,HDFC,South,M002,568.25,1,NONE
TXN0003165,2026-08-30 06:42:21+00:00,75,CARD,ICICI,West,M003,2576.26,1,NONE
TXN0006217,2026-08-30 06:42:23+00:00,75,UPI,KOTAK,East,M005,1213.2,1,NONE
TXN0006071,2026-08-30 06:42:27+00:00,75,NETBANKING,ICICI,North,M002,908.92,1,NONE
TXN0003484,2026-08-30 06:42:28+00:00,75,CARD,ICICI,West,M005,1231.12,1,NONE
TXN0003408,2026-08-30 06:42:31+00:00,75,NETBANKING,KOTAK,North,M005,1295.54,1,NONE
TXN0003902,2026-08-30 06:42:31+00:00,75,UPI,SBI,South,M004,2413.47,1,NONE
TXN0005895,2026-08-30 06:42:33+00:00,75,UPI,ICICI,North,M006,1207.76,1,NONE
TXN0006533,2026-08-30 06:42:34+00:00,75,UPI,ICICI,North,M002,3909.08,1,NONE
TXN0006110,2026-08-30 06:42:34+00:00,75,CARD,AXIS,Central,M004,2980.98,1,NONE
TXN0004175,2026-08-30 06:42:36+00:00,75,CARD,SBI,East,M006,1213.01,1,NONE
TXN0001049,2026-08-30 06:42:38+00:00,75,CARD,KOTAK,South,M003,1623.51,1,NONE
TXN0001531,2026-08-30 06:42:38+00:00,75,UPI,SBI,East,M001,726.38,1,NONE
TXN0002710,2026-08-30 06:42:39+00:00,75,UPI,SBI,Central,M002,2625.14,1,NONE
TXN0004867,2026-08-30 06:42:39+00:00,75,UPI,ICICI,South,M003,4357.62,1,NONE
TXN0000819,2026-08-30 06:42:41+00:00,75,UPI,HDFC,South,M001,1269.66,1,NONE
TXN0005621,2026-08-30 06:42:42+00:00,75,UPI,HDFC,South,M005,1546.2,1,NONE
TXN0006817,2026-08-30 06:42:43+00:00,75,UPI,HDFC,South,M004,2597.11,1,NONE
TXN0000491,2026-08-30 06:42:45+00:00,75,NETBANKING,HDFC,East,M002,5992.12,1,NONE
TXN0004896,2026-08-30 06:42:46+00:00,75,UPI,HDFC,North,M002,1588.86,1,NONE
TXN0004449,2026-08-30 06:42:46+00:00,75,UPI,SBI,North,M001,6716.37,1,NONE
TXN0006565,2026-08-30 06:42:46+00:00,75,CARD,HDFC,East,M001,1165.37,1,NONE
TXN0003180,2026-08-30 06:42:46+00:00,75,UPI,AXIS,East,M001,3355.93,1,NONE
TXN0004795,2026-08-30 06:42:52+00:00,75,NETBANKING,ICICI,North,M003,1090.38,1,NONE
TXN0003791,2026-08-30 06:42:56+00:00,75,WALLET,ICICI,South,M004,3411.89,1,NONE
TXN0000366,2026-08-30 06:43:04+00:00,76,CARD,HDFC,South,M004,2510.94,1,NONE
TXN0003511,2026-08-30 06:43:05+00:00,76,CARD,HDFC,West,M006,3509.11,1,NONE
TXN0003359,2026-08-30 06:43:05+00:00,76,UPI,SBI,West,M001,1289.07,1,NONE
TXN0003394,2026-08-30 06:43:06+00:00,76,CARD,HDFC,West,M003,977.52,0,INSUFFICIENT_FUNDS
TXN0003805,2026-08-30 06:43:07+00:00,76,WALLET,AXIS,North,M001,655.04,1,NONE
TXN0004811,2026-08-30 06:43:07+00:00,76,CARD,AXIS,West,M004,7286.61,1,NONE
TXN0006488,2026-08-30 06:43:11+00:00,76,UPI,ICICI,West,M006,3178.14,0,BANK_DECLINED
TXN0006161,2026-08-30 06:43:17+00:00,76,UPI,SBI,Central,M001,682.63,1,NONE
TXN0006841,2026-08-30 06:43:18+00:00,76,CARD,HDFC,North,M004,5767.13,0,TIMEOUT
TXN0006116,2026-08-30 06:43:18+00:00,76,CARD,AXIS,East,M006,909.4,1,NONE
TXN0005023,2026-08-30 06:43:20+00:00,76,CARD,AXIS,East,M005,1308.4,1,NONE
TXN0006685,2026-08-30 06:43:20+00:00,76,WALLET,HDFC,North,M002,2236.31,1,NONE
TXN0003618,2026-08-30 06:43:21+00:00,76,UPI,ICICI,South,M003,3371.53,1,NONE
TXN0001274,2026-08-30 06:43:23+00:00,76,CARD,SBI,North,M005,5225.67,1,NONE
TXN0000451,2026-08-30 06:43:24+00:00,76,UPI,SBI,West,M002,1951.08,1,NONE
TXN0006431,2026-08-30 06:43:25+00:00,76,CARD,AXIS,South,M006,1775.67,1,NONE
TXN0005951,2026-08-30 06:43:26+00:00,76,CARD,HDFC,Central,M001,7174.62,1,NONE
TXN0002394,2026-08-30 06:43:28+00:00,76,NETBANKING,ICICI,West,M001,1684.48,1,NONE
TXN0000375,2026-08-30 06:43:28+00:00,76,UPI,SBI,Central,M003,1591.52,1,NONE
TXN0001284,2026-08-30 06:43:30+00:00,76,UPI,HDFC,Central,M005,2531.48,1,NONE
TXN0000883,2026-08-30 06:43:31+00:00,76,UPI,ICICI,Central,M006,2817.48,1,NONE
TXN0002929,2026-08-30 06:43:31+00:00,76,UPI,AXIS,West,M002,1032.3,1,NONE
TXN0001515,2026-08-30 06:43:31+00:00,76,UPI,SBI,North,M003,1163.29,1,NONE
TXN0006952,2026-08-30 06:43:32+00:00,76,UPI,HDFC,North,M001,4237.86,1,NONE
TXN0001875,2026-08-30 06:43:32+00:00,76,CARD,SBI,North,M006,359.81,1,NONE
TXN0003965,2026-08-30 06:43:33+00:00,76,UPI,SBI,West,M003,390.07,1,NONE
TXN0000864,2026-08-30 06:43:34+00:00,76,UPI,HDFC,East,M002,15796.86,1,NONE
TXN0000422,2026-08-30 06:43:35+00:00,76,WALLET,ICICI,East,M003,3819.61,1,NONE
TXN0000359,2026-08-30 06:43:36+00:00,76,NETBANKING,HDFC,South,M006,9651.25,1,NONE
TXN0003031,2026-08-30 06:43:38+00:00,76,CARD,ICICI,West,M002,1520.97,1,NONE
TXN0004539,2026-08-30 06:43:44+00:00,76,WALLET,HDFC,East,M006,880.94,1,NONE
TXN0005395,2026-08-30 06:43:45+00:00,76,CARD,HDFC,Central,M004,1205.64,1,NONE
TXN0002696,2026-08-30 06:43:47+00:00,76,UPI,SBI,East,M002,1075.93,1,NONE
TXN0004833,2026-08-30 06:43:48+00:00,76,UPI,AXIS,North,M005,4451.84,1,NONE
TXN0006933,2026-08-30 06:43:49+00:00,76,WALLET,ICICI,South,M003,1262.14,1,NONE
TXN0001983,2026-08-30 06:43:50+00:00,76,UPI,ICICI,North,M002,816.48,1,NONE
TXN0005397,2026-08-30 06:43:52+00:00,76,UPI,HDFC,South,M001,1171.54,1,NONE
TXN0003797,2026-08-30 06:43:52+00:00,76,UPI,AXIS,East,M005,324.45,1,NONE
TXN0005696,2026-08-30 06:43:57+00:00,76,UPI,AXIS,East,M001,1705.19,1,NONE
TXN0000875,2026-08-30 06:43:58+00:00,76,CARD,ICICI,West,M006,2679.48,1,NONE
TXN0006973,2026-08-30 06:44:00+00:00,77,UPI,ICICI,East,M003,2002.62,1,NONE
TXN0003918,2026-08-30 06:44:00+00:00,77,UPI,ICICI,South,M001,4817.71,0,BANK_DECLINED
TXN0001157,2026-08-30 06:44:01+00:00,77,UPI,ICICI,South,M005,505.53,1,NONE
TXN0004832,2026-08-30 06:44:01+00:00,77,UPI,ICICI,East,M006,1166.16,0,BANK_DECLINED
TXN0000896,2026-08-30 06:44:02+00:00,77,UPI,AXIS,Central,M005,1809.91,1,NONE
TXN0001112,2026-08-30 06:44:05+00:00,77,UPI,SBI,West,M006,1090.9,1,NONE
TXN0001543,2026-08-30 06:44:05+00:00,77,UPI,SBI,South,M003,1975.83,1,NONE
TXN0001257,2026-08-30 06:44:06+00:00,77,UPI,AXIS,Central,M006,2505.83,1,NONE
TXN0001958,2026-08-30 06:44:09+00:00,77,UPI,KOTAK,West,M004,1341.08,1,NONE
TXN0000342,2026-08-30 06:44:09+00:00,77,CARD,AXIS,West,M004,1372.56,1,NONE
TXN0000073,2026-08-30 06:44:12+00:00,77,CARD,ICICI,West,M003,2712.76,0,TIMEOUT
TXN0005990,2026-08-30 06:44:12+00:00,77,NETBANKING,HDFC,South,M006,1822.15,1,NONE
TXN0003818,2026-08-30 06:44:13+00:00,77,UPI,AXIS,South,M005,1118.62,1,NONE
TXN0001739,2026-08-30 06:44:15+00:00,77,UPI,HDFC,North,M004,2862.2,1,NONE
TXN0005027,2026-08-30 06:44:16+00:00,77,UPI,HDFC,West,M004,1939.27,1,NONE
TXN0003973,2026-08-30 06:44:18+00:00,77,UPI,ICICI,North,M006,531.97,1,NONE
TXN0002931,2026-08-30 06:44:22+00:00,77,UPI,KOTAK,West,M002,1320.82,1,NONE
TXN0003373,2026-08-30 06:44:23+00:00,77,UPI,AXIS,Central,M006,1139.2,1,NONE
TXN0001984,2026-08-30 06:44:25+00:00,77,NETBANKING,SBI,South,M006,628.51,1,NONE
TXN0003861,2026-08-30 06:44:29+00:00,77,WALLET,ICICI,Central,M004,1842.72,1,NONE
TXN0001870,2026-08-30 06:44:32+00:00,77,CARD,HDFC,South,M005,3762.35,1,NONE
TXN0003560,2026-08-30 06:44:32+00:00,77,UPI,SBI,North,M001,2021.35,1,NONE
TXN0005998,2026-08-30 06:44:33+00:00,77,CARD,KOTAK,West,M003,5708.7,1,NONE
TXN0005304,2026-08-30 06:44:33+00:00,77,CARD,ICICI,West,M001,399.76,1,NONE
TXN0001419,2026-08-30 06:44:34+00:00,77,UPI,KOTAK,West,M006,1673.51,1,NONE
TXN0000760,2026-08-30 06:44:35+00:00,77,UPI,HDFC,South,M005,468.64,1,NONE
TXN0001909,2026-08-30 06:44:40+00:00,77,UPI,ICICI,North,M005,4090.5,1,NONE
TXN0000303,2026-08-30 06:44:41+00:00,77,UPI,SBI,South,M005,1990.2,1,NONE
TXN0006288,2026-08-30 06:44:41+00:00,77,NETBANKING,AXIS,West,M005,886.84,1,NONE
TXN0004851,2026-08-30 06:44:44+00:00,77,NETBANKING,SBI,Central,M004,810.42,1,NONE
TXN0005963,2026-08-30 06:44:45+00:00,77,CARD,ICICI,South,M003,3688.62,1,NONE
TXN0002466,2026-08-30 06:44:45+00:00,77,CARD,SBI,East,M006,1135.3,1,NONE
TXN0004612,2026-08-30 06:44:46+00:00,77,NETBANKING,HDFC,West,M001,2034.2,1,NONE
TXN0002176,2026-08-30 06:44:49+00:00,77,NETBANKING,ICICI,South,M004,1506.95,1,NONE
TXN0004506,2026-08-30 06:44:50+00:00,77,CARD,HDFC,South,M002,11824.51,0,CUSTOMER_CANCELLED
TXN0005923,2026-08-30 06:44:56+00:00,77,UPI,KOTAK,West,M003,4851.62,1,NONE
TXN0006818,2026-08-30 06:44:56+00:00,77,UPI,HDFC,South,M006,2355.21,1,NONE
TXN0000732,2026-08-30 06:44:57+00:00,77,UPI,ICICI,East,M003,502.64,1,NONE
TXN0006472,2026-08-30 06:44:58+00:00,77,NETBANKING,ICICI,South,M004,743.37,1,NONE
TXN0005419,2026-08-30 06:44:59+00:00,77,CARD,ICICI,North,M002,1589.83,1,NONE
TXN0001914,2026-08-30 06:45:00+00:00,78,CARD,KOTAK,North,M001,13409.79,1,NONE
TXN0005455,2026-08-30 06:45:04+00:00,78,CARD,ICICI,West,M001,693.59,1,NONE
TXN0002287,2026-08-30 06:45:04+00:00,78,UPI,ICICI,North,M001,835.07,1,NONE
TXN0003166,2026-08-30 06:45:05+00:00,78,NETBANKING,SBI,South,M003,469.25,1,NONE
TXN0007131,2026-08-30 06:45:06+00:00,78,CARD,HDFC,Central,M003,4606.08,1,NONE
TXN0002456,2026-08-30 06:45:08+00:00,78,CARD,HDFC,South,M006,881.38,1,NONE
TXN0005064,2026-08-30 06:45:14+00:00,78,CARD,SBI,North,M004,816.92,1,NONE
